Name,Species,GCcontent,intergenicGC,GC3content,PhePer,Leu2Per,Leu4Per,IlePer,MetPer,ValPer,Ser2Per,Ser4Per,ProPer,ThrPer,AlaPer,TyrPer,HisPer,GlnPer,AsnPer,LysPer,AspPer,GluPer,CysPer,TrpPer,Arg2Per,Arg4Per,GlyPer,PheGC,Leu2GC,Leu4GC,Ser2GC,Ser4GC,ProGC,ThrGC,AlaGC,TyrGC,HisGC,GlnGC,AsnGC,LysGC,AspGC,GluGC,CysGC,Arg2GC,Arg4GC,GlyGC,ValGC
CP002568.embl,Polymorphum_gilvum_SL003B-26A1,67.2181685,63.36477292,87.25202382,3.638566976,12886,271854,4.821472436,2.305984146,7.706553562,14193,94217,5.16271546,5.247143723,13.29999873,2.127664994,1.976421952,2.816010073,2.208563282,2.828346789,5.973663477,5.748982403,0.843372836,1.277596124,14193,198174,8.677951668,90.16042567,96.16638212,91.98981806,90.56923151,92.85691542,92.25889219,93.18103006,89.96689195,63.41292375,62.64408028,90.56228273,82.47952677,89.84688626,79.01248858,69.36686585,89.33764833,82.78024378,88.74827172,84.9782564,91.80659968
CP002584.embl,Sphingobacterium_sp._21,41.10174902,36.91258896,40.37555995,4.87724136,182736,179299,7.188971509,2.200737354,6.139733234,51031,138741,3.777214123,5.386086171,7.314156338,4.189529887,1.989311666,3.892383075,5.38425766,6.633404127,5.268488301,5.969899967,0.765136666,1.290001425,51031,114177,6.741750273,30.18560693,44.71094913,43.6890334,47.86809584,48.13933877,49.29554059,53.8569894,43.98591066,29.79506488,29.01141415,39.86075275,35.29188145,33.33497902,30.31541542,31.32691499,42.60950207,36.48762517,43.58496019,38.26620249,35.53480226
CP002593.embl,Pseudonocardia_dioxanivorans_CB1190,73.30953217,72.64844972,94.14035819,2.597831895,15375,409603,3.11671666,1.541020434,9.725252281,13812,143909,6.294707099,5.992842574,14.4177132,1.7618297,2.204283111,2.390082561,1.505914552,1.416780388,6.429385484,5.225335457,0.769914217,1.435560528,13812,340533,9.599463479,99.08167665,98.61463415,98.7063083,92.84094345,96.36923333,95.50130433,96.62365035,94.0633699,95.74298275,92.80570873,96.30656323,97.66565908,96.23530203,94.5072135,92.23127831,90.61755146,88.36518969,89.69321622,84.67200945,97.6944793
CP002606.embl,Hippea_maritima_DSM_10411,37.47425388,35.52332492,34.84055716,5.187649652,44886,54633,8.936351595,2.264080055,6.864800898,37766,40406,3.331321286,4.459688962,6.456669937,3.913480051,1.510370627,2.328253629,4.932091013,9.388347098,5.482686379,6.823129583,0.938510494,0.702690899,37766,5479,6.443796648,22.61865373,43.67286013,29.59749602,50.45404396,29.28525467,31.98797767,33.04396168,28.61024959,35.36793372,36.63741398,47.60403014,41.81586172,35.60850753,22.76332267,47.89596523,48.14062182,45.28411799,50.04562876,37.57602664,24.29920822
CP002623.embl,Roseobacter_litoralis_Och_149,57.20617747,52.00713242,65.80082077,3.923502002,59865,203847,5.484082855,2.791324943,7.339689838,13612,100206,4.821955205,5.706327699,11.70039968,2.253359122,2.073765077,3.465563195,2.861058706,3.379369942,6.148551099,5.575626034,0.973760842,1.364305442,13612,151225,8.360299685,46.35247997,89.1556001,75.90742076,74.55863032,65.86731333,72.20488639,73.28784515,70.53291038,40.74061861,44.80991795,64.11020583,62.13949019,47.05804749,47.79209165,42.27886057,64.13582602,54.29767852,74.42949248,68.44526015,72.78304489
CP002628.embl,Coriobacterium_glomerans_PW2,60.39346196,56.11881491,74.78504407,3.651299587,11855,103520,6.098634263,2.617656972,7.440516171,13653,57234,4.194663247,5.125969347,11.23030266,2.563758116,1.978221489,2.753210804,2.551708697,3.150353138,6.270908388,6.015428141,1.590686125,1.027701451,13653,75895,8.085648572,75.48608634,89.32096162,83.9702473,84.14589959,74.90477688,81.92228563,83.40718858,74.43507637,57.42775484,50.89719318,79.31809445,70.0178674,74.37911875,47.31901745,80.897599,85.00358276,50.589614,73.75057645,62.46349961,81.96520407
CP002629.embl,Desulfobacca_acetoxidans_DSM_11109,52.89111833,44.56112003,62.38742282,4.113834243,60193,152261,6.201887291,2.187786494,6.844336045,19839,59962,5.103535063,4.902070485,8.955146428,3.037374463,2.086647607,4.258162234,3.173648195,4.579954193,4.743579972,6.279294663,1.217814723,1.272789092,19839,98868,7.647978084,42.70734784,66.21201801,79.61986326,66.07028398,64.58923985,71.54311377,74.40178197,73.30411792,36.07403453,44.82410238,68.59369843,47.10871898,44.01666529,44.24983477,44.7884026,60.0337343,51.78184384,74.03204272,62.27417941,65.29218035
CP002630.embl,Marinithermus_hydrothermalis_DSM_14884,68.07581813,61.71045837,88.27029468,3.499975871,20065,150899,3.63336865,1.580763192,8.595911353,4809,27213,6.131170046,4.79104799,12.24750267,2.8773802,2.079760527,2.926430137,1.89162773,2.744347553,3.975997943,7.664466742,0.487042102,1.583066896,4809,113204,8.646113711,82.21966127,86.94742088,88.38892239,91.59242762,92.88575313,89.28739251,95.76956613,90.68053775,94.48797216,92.08311688,77.72581836,95.31279747,79.14282715,84.29767037,80.8940721,90.56492162,81.88812643,89.2786474,85.95729792,89.5453479
CP002638.embl,Verrucosispora_maris_AB-18-032,70.8545251,67.61657285,90.50450064,2.651178566,31632,384812,3.343953711,1.501854128,9.073249517,8168,118060,6.273175005,6.30298987,13.69299914,2.082377198,2.196514617,2.969942794,1.852726289,1.559037128,6.081442489,5.02811134,0.742925277,1.593336964,8168,318796,9.096362408,97.27022819,98.03363682,96.52349719,87.86076954,94.28172116,93.07194534,95.01016807,92.2388493,94.35735526,89.08302009,90.61666109,95.32494326,93.11539719,90.34397798,82.16446882,86.12883309,77.7179236,83.49320569,76.97227428,93.7560033
CP002657.embl,Alicycliphilus_denitrificans_K601,67.98318727,64.0889364,89.84148858,3.284535094,18585,306640,4.104368046,2.484654434,7.593455389,10155,83969,5.42872123,4.872731515,13.50323234,2.202052018,2.368590426,4.317106361,2.334222201,3.003458033,5.000493815,5.216314334,0.990050117,1.478264501,10155,210596,8.500120305,89.17915342,95.2488566,95.90464388,93.46856299,91.66954471,90.68082197,93.54127841,90.35922206,83.22020378,76.84977892,88.53455754,87.15196433,89.01946504,82.70955256,75.28797342,93.71003917,84.08665682,92.25056506,91.05140442,94.01664637
CP002663.embl,Pusillimonas_sp._T7-7,56.92012962,49.45903713,66.19214455,3.527902393,62940,189831,5.289901987,2.593510412,7.37892219,11451,86331,4.843791233,5.279253029,11.36812389,2.505220535,2.26224609,4.344520538,3.038644265,3.494810012,5.297072003,5.219644316,0.903506859,1.39492872,11451,131874,8.138137781,54.69971378,87.75023832,80.13285501,77.95072748,70.1323974,67.02373653,71.77861356,69.76835317,49.89076868,47.64262406,62.73314974,54.02250705,55.75302887,53.53773207,41.41056174,76.16453794,64.6493756,68.96279782,72.17011871,69.1238702
CP002666.embl,Cellulomonas_fimi_ATCC_484,74.72433072,75.35686086,96.24400936,2.4322332,1754,260647,2.380847166,1.273975271,10.80451994,3196,91263,6.217358234,6.519691136,14.76906592,1.76695221,2.143079212,2.625928048,1.372210479,1.262985826,6.697626036,5.008926075,0.536894117,1.581195996,3196,202068,9.361722097,99.67843074,98.63169897,99.35238081,97.93880837,98.02000811,96.98587917,98.22572519,94.96136757,99.12356417,98.44345906,99.2464407,99.3616233,99.62843696,98.81938038,97.88654321,98.0552116,90.42553191,90.2641685,88.06466436,99.29927176
CP002667.embl,Gallibacterium_anatis_UMN179,39.87686686,31.66843906,35.02961766,4.327640482,112079,53349,7.152886645,2.272151083,6.477494911,11284,56050,3.686911643,5.24604994,8.332305819,3.321724514,2.053792284,5.407097149,4.881680628,6.178299392,5.110669629,5.942138757,1.010130876,1.161175544,11284,57462,6.536755251,29.14146994,38.91362343,42.15074322,44.01501647,32.37466548,48.98561605,43.83086904,42.37448094,19.03905155,40.23953196,29.68551849,26.80902612,13.89777008,17.28726351,22.82755992,35.48608084,14.66678483,31.90978386,38.79104593,45.40236583
CP002683.embl,Thermodesulfatator_indicus_DSM_15286,42.42545077,39.97057878,38.17300381,4.988343348,56179,102656,7.227985729,1.792907064,6.697746285,28016,46647,4.795920639,4.285426062,7.598686643,3.260918732,1.802096115,2.803268601,3.271186063,7.968095166,4.353061208,8.179616547,1.145633117,1.093291268,28016,46293,6.73730782,20.00259082,37.81484184,32.55045979,50.41963722,29.28591335,36.78962812,47.94424153,52.89043012,35.91386485,44.23283796,48.87175678,40.37313433,28.93392325,41.66886587,26.3827322,35.33467034,41.71187893,51.19996544,46.27697554,34.3531581
CP002690.embl,Thermodesulfobium_narugense_DSM_14796,33.86623062,30.59986453,26.69821432,5.747160407,57373,60350,9.214997188,2.077748455,6.442118549,41055,57078,3.586488171,4.386972164,5.752549701,3.655679751,1.404519531,2.351209853,5.394422429,8.321678261,5.211621056,6.774342441,1.101154439,0.806655604,41055,4293,6.191516382,15.04907966,38.62792603,19.42833471,46.95343427,16.99779249,17.79447407,22.52868097,17.96793545,22.90755184,41.93588315,33.35797996,33.24900498,32.46043767,26.09246781,26.77393692,28.77328702,26.37924735,29.07058001,32.8335369,19.18987478
CP002691.embl,Haliscomenobacter_hydrossis_DSM_1100,47.13312229,45.75119941,53.45092848,4.886365616,215348,282169,6.349983934,2.164704147,6.286145758,31134,165819,4.326206392,5.591280082,7.818667166,3.788434087,1.915813836,4.322357057,5.048220007,5.854128857,5.27348712,5.852224449,0.95427031,1.431790398,31134,196491,7.092419282,32.44163243,77.92642606,73.19620511,54.52036911,58.74176059,56.76460396,70.75197206,59.87437909,56.16383413,55.36203378,38.71515083,49.11428067,24.26225537,42.23054611,28.32850402,42.76251539,42.54191559,68.13034694,54.41818348,51.22873285
CP002701.embl,Buchnera_aphidicola_str._G002_(Myzus_persicae),25.43988737,14.74407945,11.95529411,5.050824051,28724,8706,11.78079552,2.122090456,4.745183893,6218,19884,2.987351529,4.578179113,4.395651452,3.645200486,2.095588826,3.295132774,7.206898582,9.860775823,4.212053249,5.483323609,1.194191231,0.912103029,6218,7524,5.348435133,7.874099195,10.49296755,13.82954284,13.07901907,7.091128546,10.62533596,8.710394014,9.059912323,10.19089574,9.042145594,10.86744639,11.8835413,6.351101943,9.645444148,6.852791878,13.67099955,4.921196526,10.579479,8.927141713,14.3034405
CP002725.embl,Gardnerella_vaginalis_HMP9231,41.22960709,34.81786703,33.79672321,3.6995357,39557,46504,6.501007062,2.403199143,7.464591068,13379,48996,3.886286976,5.409619258,9.086708405,2.945452854,1.956490087,3.404191641,5.082627581,6.152276606,6.116382344,5.714063271,1.12616985,1.182286232,13379,33462,6.817078793,32.0150865,53.42670071,19.15104077,53.25834144,27.64103192,14.94952649,27.03450338,23.15703969,41.52620919,38.75452196,38.87964833,35.09787539,44.61025194,28.80050255,34.02579937,61.86029808,26.22767023,42.49297711,35.0197265,24.13648308
CP002738.embl,Methylomonas_methanica_MC09,51.31004907,46.95325026,59.59481101,4.082476699,153495,171566,5.935570541,2.28046328,6.573456466,22147,98406,4.386312551,5.014951298,9.572793921,2.94957883,2.311828394,4.779503918,3.94739338,4.640796246,5.60863368,5.739550689,1.06508523,1.338469751,22147,139457,6.947238921,41.8884049,68.20808495,76.81183918,67.51613914,74.24750523,75.30406579,74.98412741,73.51678798,44.84548513,41.73272186,41.80279654,50.10854922,31.43028144,46.69678284,30.54011307,66.41966671,41.2787285,69.23998078,65.13261824,63.90384665
CP002786.embl,Amycolicicoccus_subflavus_DQS3-9A1,62.24424745,59.08695674,71.82325228,3.190608328,29687,257960,4.665931592,1.92270975,8.611180799,16626,113862,5.432735156,5.89886745,12.4425651,2.074413454,2.243408934,2.971333488,2.216311442,2.265689863,5.912485498,5.881645642,0.776921808,1.427157646,16626,192203,8.688557651,83.13585369,86.16229326,81.41339743,71.82075164,70.73826211,70.95010907,71.08744434,67.72530683,74.66800301,69.9715795,78.81024852,73.94777986,67.46807372,66.54456798,55.68968463,73.64078319,64.65776495,70.95050546,61.98986205,76.87076472
CP002810.embl,Isoptericola_variabilis_225,73.88772999,72.57390074,96.5989872,2.585229493,1571,197276,2.789704655,1.46636392,10.33718741,3482,72311,6.040940404,6.171258031,14.23224769,1.867146599,2.146283427,2.488234864,1.51763321,1.509617542,6.490019485,5.96864815,0.540276213,1.545209126,3482,154605,9.327364433,99.45008873,97.5811585,99.02877187,97.34696831,97.55085672,96.93479875,98.28614374,95.93571674,98.93889894,97.70517217,98.73168953,99.03999469,99.35548506,98.2802147,97.70767347,97.99384156,87.79437105,92.08110993,90.37612353,98.99341624
CP002825.embl,Lacinutrix_sp._5H-3-7-4,30.82321654,26.94589406,18.48232629,5.245905224,131945,51042,8.128275647,1.950156968,6.105462782,33134,77560,3.179557877,6.36622241,6.39489752,4.016900921,1.631946757,3.32243646,7.044535379,8.191291314,5.552435695,6.448768958,0.767667993,0.93708472,33134,27937,5.989917493,10.82532826,10.50134526,10.19160691,27.65149978,11.31511088,7.31958924,19.11538552,16.32524596,30.27416242,31.21992813,12.46896222,32.4973545,11.8962536,21.15980166,17.7833264,24.9304072,10.51789702,18.60972903,16.6557426,10.40177772
CP002831.embl,Saprospira_grandis_str._Lewin,46.35995689,45.6778562,48.26069879,4.782201209,118474,163330,5.618964428,2.150041558,5.024370139,21704,78817,4.243138413,4.047144907,8.681504101,4.015043913,1.687237919,5.37219812,4.263383009,6.356279092,4.889513702,6.972287486,1.012068522,1.386674216,21704,95882,6.60913491,20.1259877,70.63237504,50.95083573,65.05570239,36.92096883,54.9859337,58.12906054,62.2279617,27.19566091,26.86313877,40.95771434,34.24393197,37.85426514,29.4851704,43.83596506,49.59356073,29.83321047,61.32329321,64.71611191,48.30160208
CP002835.embl,Geobacillus_thermoglucosidasius_C56-YS93,43.9514387,38.50508174,45.63929652,4.442722904,103894,101924,7.488640109,2.655082566,7.24699046,17800,74224,3.921419778,5.010234157,7.884992684,3.543786209,2.344732438,3.882708683,3.719377096,6.773357148,4.697810631,7.525795216,0.841553744,1.132523497,17800,86479,6.741671574,25.38870552,48.49269448,47.06349829,71.11530765,56.33353093,55.70238195,55.75339501,59.56657976,30.50773038,24.51536358,30.9851116,44.57924495,22.90535461,33.38753224,24.94141971,60.00112057,29.01685393,68.46980192,53.26129529,57.02323403
CP002858.embl,Flexistipes_sinusarabici_DSM_4947,38.29426223,35.62965653,36.76173876,5.227029634,46372,88374,8.250767375,2.443853858,6.620530817,41270,61822,3.216896321,4.610670714,6.014144017,4.154138908,1.694577216,2.341945328,5.367049113,8.699512732,5.595178412,7.197547678,1.135182319,0.711298957,41270,17708,6.529688911,25.45734894,47.99447943,49.27919976,45.42247511,38.91171428,49.75582827,35.70751363,32.82832871,31.58829332,34.45384925,67.39967336,34.0095192,26.84504742,28.7018726,31.20575452,46.5944645,34.69832808,46.79241021,38.54393305,33.79552254
CP002859.embl,Runella_slithyformis_DSM_19594,46.58968791,44.47263207,52.90133481,4.96822745,149790,223718,6.343538715,2.24121198,6.614441236,25988,149866,4.257641297,5.959439497,7.684064224,3.88669723,1.932975284,3.939525822,4.922314412,6.350454269,5.018716192,5.931101325,0.83912186,1.382070829,25988,156784,6.964586645,27.37234299,65.93230523,70.18389222,54.92742927,59.60391283,68.2730237,72.83443269,66.82568683,46.91300218,51.07733692,48.27690886,46.55103205,24.62581469,45.69415665,29.24246276,51.51195935,37.94058796,57.20864374,53.87142292,51.50107304
CP002874.embl,Brachyspira_intermedia_PWS/A,27.21865971,20.54516652,16.21877676,4.780892079,107948,52209,10.26070676,2.513882808,5.566891978,53142,82964,2.61258693,4.817276994,5.813602064,5.042927769,1.313929474,2.074208079,7.751969555,8.799576456,6.133510667,6.995549144,0.875059882,0.635208809,53142,4755,5.337275836,25.05408041,21.01382147,7.895190484,38.22838233,7.400800347,7.744846682,5.166967007,9.587892083,13.15070822,6.994290375,38.98935621,11.70851076,13.7101587,13.15994094,18.25152434,38.40171464,7.90335328,16.44584648,16.72456376,8.220470319
CP002876.embl,Nitrosomonas_sp._Is79A3,45.44306722,39.4334459,45.64911099,4.007604033,94681,125674,6.944742414,2.379008387,6.313204146,19269,79738,4.264813207,5.413516671,8.95117288,2.864488984,2.418789199,4.332963456,4.248900432,5.153750087,5.27925263,6.014318656,1.016996833,1.319197485,19269,93333,6.800769686,34.71006015,56.79280954,63.5533205,52.42279491,47.95831348,54.40301159,51.29257176,48.12200735,32.28126447,32.89996671,42.09375786,31.43809354,32.555917,25.96616191,29.33941241,52.97569153,29.94447039,57.73413476,47.05673438,48.43215507
CP002899.embl,Weissella_koreensis_KACC_15510,35.48314983,26.57213117,26.51606499,4.246159261,59573,20639,7.818043698,2.905296552,6.979568519,4766,33659,3.36864777,5.69967321,7.507488156,3.376083258,1.908317956,4.702698215,5.387010946,6.33924909,5.86833486,6.02410833,0.181797678,1.075419392,4766,26275,6.573466957,24.31998599,37.48678092,21.98749939,24.11252037,16.39977421,19.66670345,30.9894984,26.37790726,17.44301288,20.54678875,16.45673026,18.49551415,33.36591469,15.82126114,18.66244266,24.94887526,23.18506085,25.52997146,22.8225624,27.53857353
CP002901.embl,Sulfobacillus_acidophilus_TPY,56.76209716,52.8182694,63.78310652,3.371735069,108667,116233,5.182921152,2.250769006,8.354585838,5484,71416,5.914252412,5.727217642,10.29264233,2.692976002,2.633336883,4.157071008,2.353429345,2.406383534,4.87221519,5.325930888,0.54520373,2.351471616,5484,146712,8.14744853,28.29790548,63.69551014,72.84420087,56.56985187,79.92326649,83.26013241,86.27764855,81.47897288,32.71924536,40.3760721,37.80611073,48.08367318,35.80046035,48.47751306,39.25981047,46.84708355,61.54266958,69.97246306,63.67206044,76.39954963
CP002902.embl,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1,61.52319042,56.36526144,76.67487331,3.553392157,32428,151936,4.872954232,2.469521675,8.709922229,12527,67178,4.982971907,4.854645037,10.99737984,2.816311651,2.443248268,3.525549181,2.45895734,3.081578296,5.102198349,6.521756794,0.930356266,1.578003399,12527,130311,7.737313976,59.53230281,90.66855804,82.40509162,78.81708796,82.42728274,77.0755199,85.95960723,82.06424029,66.06143371,67.94741043,72.23895274,69.7955677,74.63612713,62.08939378,65.82029303,71.91848617,67.41438493,78.25509742,73.90153743,87.32702701
CP002930.embl,Bdellovibrio_bacteriovorus_str._Tiberius,49.859023,44.77643348,56.75964135,4.46065037,67550,163368,5.611000536,2.589706463,7.094715443,13494,115410,4.14296161,5.609249496,8.428758087,3.101342714,1.876865171,3.959936195,4.188738809,6.537884593,5.191084369,6.245794376,0.954900704,1.20871818,13494,98860,7.22562656,56.92014356,85.0688379,70.10430439,62.48439451,56.79057274,59.0830415,58.52744868,60.08804471,44.57170511,57.87018526,64.5301215,54.4003185,35.93383328,46.39070933,26.99018757,56.84596577,20.06817845,55.04956504,51.00396972,65.42556942
CP002955.embl,Cyclobacterium_marinum_DSM_745,38.14606753,36.03835066,35.69615024,5.123822071,188077,160007,7.374447323,2.395159438,6.039759278,86751,150568,3.933109285,5.059929213,6.446033004,3.923255996,1.843207092,3.495628824,5.64825153,7.108352686,5.423105266,6.847728998,0.696820151,1.299461837,86751,48017,7.009652316,23.48281798,51.72987659,32.92855938,38.24603137,34.71587588,35.58400636,44.72707213,39.1165403,32.19853009,29.16830724,31.42622152,29.01676287,28.07300686,31.04495435,27.34057817,34.64589008,41.41969545,38.49469979,34.17421603,33.58104798
CP002959.embl,Turneriella_parva_DSM_21527,53.63478455,53.1884577,62.15311663,4.693288198,43972,221056,5.980942121,2.232472706,6.607339928,22032,106570,4.132249721,5.63874471,10.23158989,3.303275554,2.064941631,3.5592287,3.851805608,5.527671412,4.81780899,5.906793088,0.852826566,1.130979346,22032,134822,7.179722381,44.79410941,71.95942873,79.59114433,74.8501199,53.82659285,70.80147988,66.86007394,63.82743606,52.69843075,60.05129791,69.9548304,58.04491774,44.91023254,56.97411508,36.63060966,74.73572939,49.85929557,74.80826571,65.84684444,67.27534238
CP002961.embl,Emticicia_oligotrophica_DSM_17448,35.69799077,33.30496932,28.48790407,5.247114229,152434,110824,7.697491797,2.270662747,6.207303085,37970,118451,3.687359312,5.654698593,6.809742913,3.957703747,1.675862139,3.647477025,5.894833421,7.508138545,5.036242766,6.236776726,0.842679795,1.200604052,37970,68579,6.71914914,27.95599816,36.6958815,29.07853894,31.43868353,27.74058471,22.53671055,32.36298505,30.28526728,28.15662939,36.59005835,20.45793019,25.14937308,20.84933975,23.00075154,21.60878849,28.67955916,15.7835133,21.48471106,28.64951701,21.853669
CP002976.embl,Phaeobacter_inhibens_DSM_17395,59.84126457,56.02599601,70.40034703,3.584192555,32347,195445,5.073464803,2.770419554,7.063476704,6540,77672,4.978210818,5.479083942,12.08039419,2.257043389,2.120012902,3.586772999,2.669869977,3.252872413,6.133493499,5.853159376,0.932786101,1.370126909,6540,140128,8.461098691,53.32605107,93.09054936,83.84967638,79.74100652,71.70537645,75.71630293,77.86637651,74.09990867,40.48017977,43.81440054,78.45297014,59.55340777,57.02327872,46.51859482,54.92170873,68.34875513,57.21712538,76.55215232,71.43728507,76.28933511
CP002985.embl,Acidithiobacillus_ferrivorans_SS3,56.59431242,51.88595908,64.69420248,3.556590559,47535,160418,5.381841717,2.50331018,7.008323564,9969,56870,5.105129877,5.047651228,11.0816403,2.663265538,2.687748164,4.39486933,2.933843503,3.322075556,5.101058252,5.400825006,0.97518054,1.580424898,9969,115999,7.815562807,48.81950639,77.00010519,82.73198768,63.44823112,65.66906981,70.9534414,75.71706929,71.30682496,42.64186157,44.27197073,69.22142144,48.71942757,51.77397533,43.68495252,46.81261443,61.17557749,53.11465543,69.97043078,60.83232411,71.79881844
CP002987.embl,Acetobacterium_woodii_DSM_1030,39.33813904,32.5493348,37.71800659,4.334168312,109938,105546,8.688706901,2.868031882,6.600666387,19056,80875,3.31204175,5.527918815,7.191883228,3.662166779,1.682593641,3.452065646,5.153767304,7.103046184,5.573273151,6.923152257,1.248637085,0.800839186,19056,65449,6.782431941,15.98276693,41.17138751,53.74054914,37.47370904,45.49119011,55.55438739,58.93450497,50.87907233,19.90325303,22.00895051,43.15597024,27.0079219,19.7352779,21.32235794,19.27422245,30.21229128,19.95172124,47.47971703,41.46922169,40.32694134
CP002991.embl,Thermoanaerobacter_wiegelii_Rt8.B1,34.34157159,31.78592465,26.13841224,4.244340687,79012,57933,9.537851847,2.51366468,7.229988214,47035,50021,3.421481796,4.757146619,6.403879859,4.06690645,1.448312885,2.509533452,4.91142843,8.807670358,5.210243662,7.795462531,0.814396747,0.753198521,47035,10900,6.716437613,13.57821871,33.39998987,22.43281032,38.08615819,18.43825593,19.60982173,19.45468259,21.10025794,25.78110695,30.48050855,29.86242244,24.1199173,23.81018262,28.94989865,26.14196888,35.90191189,31.37238227,35.9266055,30.90925584,25.59855429
CP002999.embl,Muricauda_ruestringensis_DSM_13258,41.35797682,39.46531528,43.9732752,5.061163717,116980,100452,7.128915359,2.417228795,6.490245933,38942,96194,3.614808494,5.589113169,6.427199458,3.947313875,1.848038996,3.46410151,5.514925605,7.289554322,5.859694821,6.933039462,0.724689,1.121104505,38942,46384,6.902552605,27.99563155,72.02085827,43.71241986,45.82795352,59.24901761,45.38286943,59.40199336,52.29309719,40.66075922,41.56930554,32.71254051,47.67915309,31.60632198,33.12698974,30.98933679,40.72220236,43.06404396,38.75474301,38.46076849,40.97193575
CP003051.embl,Thioflavicoccus_mobilis_8321,65.64171047,63.74082251,84.11445579,3.321237688,27062,226560,4.6940636,1.966377369,7.242505765,9176,63835,5.450458502,4.923940439,12.03443684,2.381397136,2.233389343,3.421428954,2.225837013,2.456250112,5.861412509,6.291895322,1.020413635,1.429580108,9176,177045,8.313819423,86.13697524,92.21417486,92.05420198,85.18293253,87.55228323,85.54187233,90.38608146,88.924496,66.50715908,70.6084799,80.14680912,71.84789592,83.94585547,67.92897333,78.96800313,80.65165981,68.72275501,81.67302098,79.37002795,90.54897049
CP003058.embl,Acidaminococcus_intestini_RyC-MR95,50.02060082,43.18378968,56.47851102,4.102017379,21958,117316,6.302197948,3.048676256,7.084478171,11092,48214,4.054153997,5.617737639,8.786209764,3.411556704,2.204366871,3.040231754,3.404021361,6.37769092,5.44344795,6.4477417,1.253936868,0.950430003,11092,61352,7.797544874,40.69941489,72.57491575,55.63946947,64.5079526,67.34973244,61.6907032,73.13577426,60.2058319,35.81479058,32.11369247,70.14733557,47.39690088,52.22956415,41.43659156,23.512098,65.86912976,53.53407862,67.40448559,59.97601961,64.39756544
CP003075.embl,Pelagibacterium_halotolerans_B2,61.36948117,57.03506329,75.27053104,3.900477691,26112,209276,5.771556496,2.57967963,7.460588541,12711,93041,4.977139604,5.463707148,12.16593822,2.267007034,1.934620207,3.089631357,2.69801319,2.898367041,5.858952595,5.948653084,0.70271073,1.285763909,12711,139520,8.631389026,67.40005689,94.6997549,82.0390298,83.8591281,86.5242205,84.94752727,85.07505819,82.16814982,38.17483623,51.26282122,78.96023536,57.00050614,70.82995922,54.54346813,46.97843585,82.43760248,73.23578003,83.5206422,76.94053316,79.74695129
CP003096.embl,Thermovirga_lienii_DSM_17291,47.05763975,44.46313806,50.67427181,4.037410615,47054,77283,6.61773649,2.594084421,7.906808984,44198,47138,4.326378258,4.426447459,8.012498165,2.823998155,1.727934238,2.554910143,3.198859228,6.77283117,4.901042213,7.695850022,1.203514585,1.233124332,44198,19830,7.876024912,48.30573619,73.736558,46.04117335,64.72440945,50.51550766,42.36883943,55.96066021,47.14676047,52.59749903,48.48058252,56.30519715,60.5857982,52.01996433,43.44931455,49.80381044,52.51603011,56.89850219,52.70801815,44.55567862,48.22889151
CP003108.embl,Desulfosporosinus_orientis_DSM_765,42.85489148,39.35223859,41.81737574,4.09188266,150727,188789,7.538897319,2.6570651,7.073678291,51422,125382,3.910407986,5.179391853,7.767870645,3.282579861,1.791529904,3.709489598,4.186727824,6.15550286,4.883902156,6.816650027,1.189018165,1.041957955,51422,95809,7.470920388,28.16933877,42.38922025,53.78120547,47.57416319,44.85572092,49.34480827,47.9684636,42.54046474,27.79317569,28.51537952,44.97453018,33.32000901,35.71813441,29.85452167,33.47067042,43.046883,39.93232469,51.82394138,43.82934528,40.60609971
CP003119.embl,Gordonia_polyisoprenivorans_VH2,67.01881282,64.16783329,83.90618977,2.937640198,38103,284666,4.580857452,1.891081018,8.852084809,7839,144055,5.669498828,6.52760473,12.92990755,2.020596428,2.295688931,2.694963523,2.017413783,1.900657864,6.689418649,5.038038501,0.761830893,1.451020863,7839,242164,8.885590988,93.74435728,95.66175892,94.88488263,73.65007264,90.53972441,90.90696454,91.14298355,85.63852094,75.85281549,75.12387358,82.24951067,79.95442528,82.32630975,75.73073009,73.72617147,74.38882872,65.42926394,74.07335525,65.42762765,92.12249531
CP003130.embl,Granulicella_mallensis_MP5ACTX8,57.9098743,54.63445217,69.72819431,4.00160064,49397,314197,4.981827442,2.069726532,7.050699068,22947,157096,5.403649063,6.339036992,10.5784187,2.819502457,2.32241657,3.917489861,3.63112187,3.590141291,5.016827668,5.25965207,0.846399166,1.383363263,22947,183801,8.095662507,65.3553719,82.68923214,79.33493954,77.17823101,72.50089117,69.28149576,75.05119231,67.25379908,55.18879451,55.82888335,78.16852858,63.97383061,75.41337223,55.11651413,62.11821912,76.34149518,54.12472219,71.04749158,62.32404555,69.95911475
CP003147.embl,Pseudovibrio_sp._FO-BEG1,52.37287857,45.97561944,57.58191915,4.08515122,53682,263184,5.665175299,2.550184887,7.153202824,17105,130831,4.466380094,5.421989123,10.25954644,2.567798398,2.046261216,3.633656507,3.38510945,4.631546298,5.587059598,6.622922299,0.914987589,1.244011688,17105,147733,7.841533621,56.51729013,82.08710555,72.57508055,68.32198701,49.72903975,46.08696273,58.68287085,46.15025738,53.02100162,50.48966098,71.76830125,65.1357899,54.30469051,42.37526273,46.06070826,58.57571319,33.63344051,61.69914643,55.92478198,56.06598622
